listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
GxlQSn618n5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-832-Sq-ft-Multistorey-Apartment-FOR-Rent-GIFT-City-in-Gandhinagar&id=4d423831373635383433,2026-04-19 13:51:41,23.1587037,72.6837981,,GIFT City,"GIFT City,Gandhinagar",,,,Apartment,Furnished,15,33,West,832,Sq-ft,New Construction,"Sobha Dream Heights at GIFT City features two 33storey towers offering 1 and 2 BHK premium residences. Designed for modern urban living, it includes worldclass amenities, landscaped open spaces, and a grand clubhouse. Its prime location ensures excellent connectivity and stunning skyline views, redefining luxury living in Gujarats financial hub.",28000,56000,2000,34,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
5FVfJSffuTxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-832-Sq-ft-Multistorey-Apartment-FOR-Rent-GIFT-City-in-Gandhinagar&id=4d423732313038343337,2026-04-19 13:51:41,23.1587037,72.6837981,,GIFT City,shobhasho,,,,Apartment,Furnished,7,29,North - East,832,Sq-ft,New Construction,"this property is fully furnished laxurish falt in gift city all aminitys in this skim gym swimming pool new construction Check out this newly constructed 1 BHK flat on rent in the prime location of GIFT City Gandhinagar. Available at a rental price of ₹35,000, this 1 BHK flat is worth considering. The flat is on the 7 floor and includes 1 bathrooms, 1 balcony with a covered area of 832 sqft. This unit features power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. This flat is located at Block 41, Zone - 04, Shram Marg (Road 4B, Near Indian Oil Petrol Pump, Gujarat International Finance Tec-City, Gandhinagar, Gujarat.",35000,70000,0,42,1,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,85,Immediately,2026-03-07T04:50:51.000Z,"Mar 07, '26",True
/4vc1XvE/nRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423834333031303037,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Kabir Paradise, Near Ved International School, Gandhinagar Bypass Rd, opp. Aashka Multispeciality Hospitals, Sargasan, Gandhinagar, Gujarat",,,,Apartment,Furnished,3,12,,1150,Sq-ft,Less than 5 years,"You can explore this 2 BHK flat on rent in Sargasan Gandhinagar. The apartment is available at an affordable rental price of ₹23,000. Live in this lovely flat and get access to various useful facilities such as 2 Wardrobe, 2 Bed, Fridge, Microwave, 2 AC and 1 TV. Located on the 3 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 800 sqft. Visit the apartment at Kabir Paradise, Near Ved International School, Gandhinagar Bypass Rd, opp. Aashka Multispeciality Hospitals, Sargasan, Gandhinagar, Gujarat.",23000,46000,0,20,2,,No,No,No,,True,True,Agent,43,Immediately,2026-04-18T10:45:09.000Z,Yesterday,True
pql1cOjXV7FzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1602-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423831393730393739,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan,Gandhinagar",,,,Apartment,Furnished,5,13,East,1602,Sq-ft,2016,"2 bhk falt full furnished, east facing, luxurys apartment, best locality. Good location properties in gandhinagar Find 2 BHK flat for rent in Kudasan Gandhinagar. You can get this flat at monthly rent of ₹23,000. Get access to smart facilities such as 2 Wardrobe, 2 Bed, Fridge, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection simply by choosing this flat for rent. Located on the 5 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 1347 sqft. You will also find 2 Covered parking facility. This property includes 13 floor and provides Kids play area, Kids Play Pool With Water Slides, Sand pit benefits. This flat is fitted with power back up, reserved parking, security. The full address of the apartment is Srushti By Kaavyaratan, Near Sarthak Pulse Mall,PDPU Cross Road,Bhaijupura,South kudasan Gandhinagar.",23000,23000,200,14,2,2 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,98,Immediately,2026-04-18T23:45:32.000Z,Today,True
bSvVRqycnWVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-183-Sq-yrd-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423732363234353735,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan,Gandhinagar",,,,Apartment,Unfurnished,3,13,East,183,Sq-yrd,New Construction,"You can explore this 2 BHK flat on rent in Kudasan Gandhinagar. The flat is available for rent at a competitive amount of ₹18,500. Located on the 3 floor, the flat has 3 bathrooms, 1 balcony in carpet area of 109 sqyrd. The property includes 1 Covered parking. The property features power back up, reserved parking, security. Find this apartment at Block No.216/1,T.P. No.4, F.P. No.37/1, Sub Plot No.1, B/h. Balmukund Heights, Swaminarayan Dham Road, Nr. Raxa Shakti Circle, Kudasan, Gandhinagar.",18500,18500,2500,11,3,1 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-03-19T07:27:41.000Z,"Mar 19, '26",True
8dc2cl+iCpBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1152-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423834323834313539,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Sargasan,Gandhinagar",,,,Apartment,Furnished,1,5,North - East,1152,Sq-ft,10 to 15 years,"Property is fully furnished . Wing is near Entrance Gate. Most of locality is Gujarati Family. Celebrate every festival .Covered Car parking. Kids bedroom have additional Air cooler . Grab the chance to own this affordable 2 BHK flat for rent in the Sargasan area. You can get this flat at monthly rent of ₹23,000. Live in this lovely flat and get access to various useful facilities such as 2 Wardrobe, 2 Bed, 1 TV, Fridge, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is located on the 1 floor which includes 2 bathrooms, 3 balcony, and covers a carpet area of 840 sqft. There is also facility of 1 Covered parking. This flat is fitted with reserved parking, security. This flat is located at Near Santivilla Bunglow, Sargasan Cross Rd, KH Road, Sargasan, Gandhinagar, Gujarat. This is a no-brokerage flat, as the owner is offering this 2 BHK flat on rent.",23000,46000,1500,20,2,1 Covered,No,No,No,,False,True,Owner,95,Immediately,2026-04-17T10:39:02.000Z,"Apr 17, '26",True
7pB87+SKPwtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423833393133343131,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Gandhinagar, Gujarat",19210|GNLU Metro Station,,,Apartment,Semi-Furnished,12,14,,1300,Sq-ft,New Construction,"2 bhk flat for rent in raysan gandhinagar 5 min distance from gift city and 15 min distance from info city for more information please contact usthank you. Grab the chance to own this affordable 2 BHK flat for rent in the Raysan area. The Rent amount of this 2 BHK apartment is set at an attractive price of ₹23,000. Located on the 12 floor, the flat comprises 2 bathrooms, 2 balcony, and has a covered area of 1300 sqft. This unit is designed with power back up, security. Visit the apartment at Raysan, Gandhinagar, Gujarat.",23000,46000,,18,2,,No,No,No,,False,True,Agent,82,Immediately,2026-04-18T23:45:34.000Z,Today,True
phYuwVhmMkBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1260-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423535323338383931,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan,Gandhinagar",,,,Apartment,Semi-Furnished,8,8,East,1260,Sq-ft,Less than 5 years,"This property is located near Podar international school at Kudasan. 2 BHK flat is available for rent in Kudasan immediately. The flat is available for rent at a competitive amount of ₹18,000. Some premium add-on facilities bundled with the flat are 1 Wardrobe, 1 Bed, Sofa, Dining Table and Gas Connection. The flat is on the 8 floor and includes 2 bathrooms, 2 balcony with a carpet area of 960 sqft. There is also facility of 1 Covered parking. The residence includes reserved parking, security.",18000,16000,0,14,2,1 Covered,Yes,No,Yes,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
nv5sOvQPORRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-160-Sq-yrd-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423733323733333537,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan,Gandhinagar",,,,Apartment,Furnished,2,8,East,160,Sq-yrd,5 to 10 years,"2BHK Full Furnished Flat with great locality with the near shopping market where all can have to access to basic needs for everyday. Find 2 BHK flat for rent in Kudasan Gandhinagar. The flat is available for rent at a competitive amount of ₹23,999. The flat comes with some add-on facilities such as 2 Wardrobe, 2 Bed, 1 TV, Fridge, Microwave, 2 AC, Sofa, Washing Machine, Dining Table and Gas Connection. Located on the 2 floor, the flat has 2 bathrooms, 2 balcony in carpet area of 104 sqyrd. You will also find 1 Covered parking facility. The apartment comes furnished with power back up, reserved parking, security. The full address of the apartment is Kudasan,Gandhinagar, Kudasan, Gandhinagar, Gujarat.",23999,48000,1500,17,2,1 Covered,No,No,No,,True,True,Agent,98,Immediately,2026-04-17T23:45:18.000Z,Yesterday,True
UmzKw0iel1tzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-171-Sq-yrd-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423831333739363631,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Raysan,Gandhinagar",19210|GNLU Metro Station|5 minutes,,,Apartment,Unfurnished,9,13,East,171,Sq-yrd,New Construction,"Sagar Dynamic offers green living spaces that echo your emotional resonance. Spacious homes set amongst verdant nature invite you to wind down the hustle and bustle of daily life with ease. Located in Raysan, a perfect balance between bustling Ahmedabad city and the panoramic capital Gandhinagar, Sagar Dynamic is nearby PDPU road, seamlessly connecting the best of both worlds",19000,19000,0,12,2,1 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-18T23:45:32.000Z,Today,True
+tI0j7nwjbxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-127-Sq-yrd-Multistorey-Apartment-FOR-Rent-Gandhinagar-in-Gandhinagar&id=4d423831363932313735,2026-04-19 13:51:41,23.0395677,72.5660045,,Gandhinagar,vedika happy valley,,,,Apartment,Semi-Furnished,2,5,North - East,127,Sq-yrd,5 to 10 years,"this property is near by Giftcity pdpu nfsu college. this property is semi furnished. this property is for bachlour. A beautiful 2 BHK flat is available for rent in Gandhinagar. The flat is available for rent at a competitive amount of ₹22,000. The flat is on the 2 floor and includes 2 bathrooms, 1 balcony with a carpet area of 88 sqyrd. The residence includes power back up, reserved parking, security, service/goods lift, ro water system.",22000,22000,1500,19,2,,Yes,No,No,"Service/Goods Lift, Laundry Service, RO Water System, Outdoor Tennis Courts",False,True,Agent,80,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
Vgejbhf+eJtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-165-Sq-yrd-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423834323938333235,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,sargasan x road,,,,Apartment,Semi-Furnished,3,14,North - East,165,Sq-yrd,New Construction,"This society is located on the main road, there is a school, a dmart hospital. If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Sargasan. Available at a rental price of ₹22,000, this 2 BHK flat is worth considering. The flat is on the 3 floor and includes 2 bathrooms, 1 balcony with a covered area of 165 sqyrd. The flat comes with power back up, security, ro water system. Visit the flat at Cross Roads, Behind Sahjanand School of Achiever, near Sargasan, Sargasan, Gandhinagar, Gujarat .",22000,22000,,15,2,,Yes,No,No,RO Water System,False,True,Agent,78,Immediately,2026-04-18T08:53:31.000Z,Yesterday,True
8ENEwE056C1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-147-Sq-ft-Multistorey-Apartment-FOR-Rent-Gandhinagar-in-Gandhinagar&id=4d423732353733303937,2026-04-19 13:51:41,23.0395677,72.5660045,,Gandhinagar,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,2,5,North,147,Sq-ft,5 to 10 years,"You can avail the 2 BHK flat for rent in the well-known location of Gandhinagar. The rent of the 2 BHK flat is ₹18,000. The flat is located on the 2 floor which includes 2 bathrooms, 1 balcony, and covers a covered area of 147 sqft. The flat comes with power back up, reserved parking, security. Visit the flat at Gandhinagar,gujarat,India..",18000,18000,1500,122,2,,Yes,No,No,Banquet Hall,True,True,Agent,53,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
PFwDxMOIjs1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423736343739363233,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Near hotel prominent, kudasan",,,,Apartment,Furnished,3,7,East,1900,Sq-ft,New Construction,"costumers dream , A higher quality of living If you are searching a 2 BHK apartment for rent in Kudasan, check out this amazing rental flat. Available at a rental price of ₹22,000, this 2 BHK flat is worth considering. Located on the 3 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 1200 sqft. The property features power back up, reserved parking, security, service/goods lift, visitor parking. The flat can be visited at Opp. Radhe 111, Prominent Hotel Rd, Urjanagar 1, B/S, Kudasan, Gujarat .",22000,,,12,2,,Yes,No,No,"Service/Goods Lift, Visitor Parking, Jogging and Strolling Track, Outdoor Tennis Courts",True,True,Agent,76,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
IpjnWizzFDFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1530-Sq-ft-Multistorey-Apartment-FOR-Rent-Koba-in-Gandhinagar&id=4d423832313237383437,2026-04-19 13:51:41,23.150331,72.640657,,Fixinfra Realtors,"Koba,Gandhinagar",,,,Apartment,Unfurnished,4,13,North - East,1530,Sq-ft,New Construction,"Keshvam Skycity in the KobaRaysan area of Gandhinagar by Swaminarayan Group is a gated residential complex offering modern 2 and 3BHK apartments with premium finishes, excellent connectivity via the GIFT City highway and upcoming metro station, and a wide range of lifestyle amenities like a clubhouse, gym, playzones and landscaped gardens.",17000,17000,1000,11,2,1 Covered,Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
Tg0IshcMl4xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-165-Sq-yrd-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423833393337353237,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Sargasan,Gandhinagar",,,,Apartment,Semi-Furnished,5,9,East,165,Sq-yrd,New Construction,"Gymnasium Jogging and Strolling Track Lift Piped Gas Power Back Up Reserved Parking Security Swimming Pool Find 2 BHK flat for rent in Sargasan Gandhinagar. Available at a rental price of ₹23,000, this 2 BHK flat is worth considering. Live in this lovely flat and get access to various useful facilities such as 1 Wardrobe, 1 Bed and Gas Connection. The flat is located on the 5 floor which includes 2 bathrooms, 1 balcony, and covers a carpet area of 120 sqft. 1 Covered, 1 Open parking facility are also available. The property features power back up, reserved parking, security. This flat is located at B/H Aashaka Hospital, Sargasan, Gandhinagar, Gujarat .",23000,23000,1500,15,2,"1 Covered, 1 Open",Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
KmZPBNXlBdZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-107-Sq-yrd-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423638323930333631,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Sargasan,Gandhinagar",,,,Apartment,Unfurnished,3,5,East,107,Sq-yrd,Less than 5 years,"2bhk furnished flat in swagat afford. family and working person bacholers allowed. Grab the chance to own this affordable 2 BHK flat for rent in the Sargasan area. The apartment is available at an affordable rental price of ₹23,000. Some attractive additional facilities available with the flat are 2 Wardrobe, 2 Bed, Fridge, 1 AC, Sofa and Gas Connection. The flat is on the 3 floor and includes 2 bathrooms, 1 balcony with a carpet area of 75 sqyrd. 1 Covered, 1 Open parking facility are also available. The apartment comes furnished with reserved parking, security, service/goods lift, visitor parking, ro water system. The address is Nr. info city & TCS IT park, sargasan circle, sargasan, gandhinagar..",23000,40000,0,24,2,"1 Covered, 1 Open",No,No,No,"Laundry Service, RO Water System, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,100,Immediately,2026-04-18T23:45:34.000Z,Today,True
