listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
u1cLFuT52EZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2389-Sq-ft-Multistorey-Apartment-FOR-Rent-Jahangir-Pura-in-Surat&id=4d423732393234363235,2026-04-19 13:52:36,21.247161,72.8018701,,Jahangir Pura,jahngir pura saroli bridge near iskon tempal,,,,Apartment,Unfurnished,9,14,East,2389,Sq-ft,New Construction,"rod touch property,new contractions,all amenities alloted for wheeler parking If you are searching a 4 BHK apartment for rent in Jahangir Pura, check out this amazing rental flat. This 4 BHK flat can be availed at the rental price of ₹28,000. Located on the 9 floor, the flat comprises 3 bathrooms, 2 balcony, and has a carpet area of 1456 sqft. This home provides power back up, reserved parking, security, service/goods lift, intercom facility. This flat is located at beside KAILASHDHAM SOCIETY, near ESSAR PETROL PUMP, Jahangir Pura, Surat, Gujarat .",28000,75000,,12,3,,Yes,No,No,"Service/Goods Lift, Intercom Facility, Laundry Service, Internet/Wi-Fi Connectivity",False,True,Agent,78,Immediately,2026-03-26T11:25:02.000Z,"Mar 26, '26",True
5e2Fiw6SQy1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2345-Sq-ft-Multistorey-Apartment-FOR-Rent-Bamroli-in-Surat&id=4d423833343630373435,2026-04-19 13:52:36,21.133053,72.816929,,HariOm Property Broker,Althan,,,,Apartment,Semi-Furnished,6,14,East,2345,Sq-ft,New Construction,"in Find 4 BHK flat for rent in Bamroli Surat. This 4 BHK flat can be availed at the rental price of ₹30,000. The flat is on the 6 floor and includes 4 bathrooms, 1 balcony with a covered area of 2345 sqft. The building comprises 14 floor and includes Kids play area features. This unit features power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Find this apartment at Block no.135 , T.P:-58(Bamroli), Chorasi, Surat, Gujarat.",30000,90000,20000,13,4,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,60,Immediately,2026-02-18T11:07:53.000Z,"Feb 18, '26",True
M4JJ8wWtnK9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2980-Sq-ft-Multistorey-Apartment-FOR-Rent-Dumas-Road-in-Surat&id=4d423830323836313339,2026-04-19 13:52:36,21.1378068259953,72.7505612386718,,Dumas Road,"Dumas Road,Surat","19201|Gidc Katagram, 19202|Lourdes Convent High School, 19202|Scholar English Academy School, 19206|Surat Central, 19206|Canopus Mall, 19209|Surat International Airport",,,Apartment,Unfurnished,10,12,North,2980,Sq-ft,2005,"It has Swimming Pool, Gymnasium, Club House, Mini Theatre, Childrens Play Area, Theatre, Terrace Garden, Park, Banquet Hall You can avail the 4 BHK flat for rent in the well-known location of Dumas Road. The apartment is available at an affordable rental price of ₹40,000. The apartment is on the 10 floor, has a covered area of 2980 sqft with 4 bathrooms and 2 balcony. The property includes 1 Covered parking. The residence includes power back up, reserved parking.",40000,120000,,13,4,1 Covered,No,No,No,,True,True,Agent,78,Immediately,2026-03-19T05:17:51.000Z,"Mar 19, '26",True
NU1pEoSErdlzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3500-Sq-ft-Multistorey-Apartment-FOR-Rent-Ghod-Dod-Road-in-Surat&id=4d423738383730313037,2026-04-19 13:52:36,21.17521,72.806447,,Ghod Dod Road,704.,,,,Apartment,Unfurnished,7,9,East,3500,Sq-ft,Above 20 years,"4 bhk ktlfUnfurnished4 bathroomGhoddod roadNear prime locationGhoddod road suratEverything is walking distancekitchen trolly, light, fan, gas line Check out this newly constructed 4 BHK flat on rent in the prime location of Ghod Dod Road Surat. ₹32,000 is the monthly rent of this 4 BHK flat. The flat is on the 7 floor and includes 4 bathrooms, 3 balcony with a carpet area of 2000 sqft. 1 Covered parking facility are also available. The flat comes with power back up, reserved parking, security. Visit the apartment at 704., Ghod Dod Road, Surat, Gujarat.",32000,96000,0,9,4,1 Covered,No,No,No,,False,True,Agent,95,Immediately,2026-04-02T05:35:42.000Z,"Apr 02, '26",True
Fjq+9FE+++lzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3550-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423832353939383537,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,vesu,"19210|Udhna Railway Station, 19202|T M Patel International School, 19202|Bhagwan Mahavir College of Engineering Technology",,,Apartment,Unfurnished,9,12,East,3550,Sq-ft,New Construction,"very good location Grab the chance to own this affordable 4 BHK flat for rent in the Vesu area. The Rent amount of this 4 BHK apartment is set at an attractive price of ₹40,000. Located on the 9 floor, the flat has 4 bathrooms, 1 balcony in carpet area of 2000 sqft. This home provides power back up, reserved parking, security, service/goods lift, visitor parking. Visit the apartment at T.P.-75, EP.-26, Subplot - 2,Nr. Celebrity Green, Vesu, Surat..",40000,,,11,4,,Yes,No,No,"Service/Goods Lift, Visitor Parking",True,True,Agent,81,Immediately,2026-04-08T06:09:26.000Z,"Apr 08, '26",True
9sMi+1LxIMdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2720-Sq-ft-Multistorey-Apartment-FOR-Rent-Althan-in-Surat&id=4d423738303838323435,2026-04-19 13:52:36,21.1493019,72.8053877,,Althan,Althan Bhimrad Road,"19201|Software Technology Parks Of India (Stpi) Surat, 19202|Broadway International School, 19202|I.G. Desai School",,,Apartment,Unfurnished,14,14,North,2720,Sq-ft,New Construction,"4BHK Flat Give On RENT, Kitchen Trolley, Geyser, Chimney, Water Purifier, 4A.C, Fan and lights You can avail the 4 BHK flat for rent in the well-known location of Althan. You can get this flat at monthly rent of ₹37,000. Located on the 14 floor, the flat comprises 4 bathrooms, 4 balcony, and has a covered area of 2720 sqft. This unit features power back up, reserved parking, security, air conditioned, intercom facility, ro water system. The address is Bhimrad, Surat,Gujarat.",37000,111000,,14,4,,No,No,No,"Air Conditioned, Intercom Facility, RO Water System, Jogging and Strolling Track",False,True,Agent,73,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
/D8OyHxJPQNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2800-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423738303034393935,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,"Vesu, Surat, Gujarat","19210|Udhna Railway Station, 19202|T M Patel International School, 19202|G.D. Goenka International School",,,Apartment,Unfurnished,4,15,North - East,2800,Sq-ft,Less than 5 years,"Very nice flat in this project. Check out this newly constructed 4 BHK flat on rent in the prime location of Vesu Surat. The multistorey apartment is available at rent of ₹40,000. Located on the 4 floor, the flat comprises 4 bathrooms, 3 balcony, and has a carpet area of 1540 sqft. You will also find 2 Covered parking facility. This flat is fitted with power back up, reserved parking, security. This flat is located at Vesu, Surat, Gujarat .",40000,114,5500,14,4,2 Covered,No,No,No,,True,True,Agent,80,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
Ymr/d3KmDW5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4450-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Surat&id=4d423732343637363231,2026-04-19 13:52:36,,,,Shakun,"Next to kapadia health club , Beside Luthra bungalow , New civil road ,",,,,Apartment,Furnished,4,11,West,4450,Sq-ft,Above 20 years,"Vastu wise best property. And very airy and ventilated . Find this 4 BHK rental flat in Garden avenue Apartment Surat. The apartment is available at an affordable rental price of ₹37,500. The flat is on the 4 floor and includes 3 bathrooms, 2 balcony with a covered area of 4450 sqft. You will also find 1 Open parking facility. The apartment comes furnished with power back up, security. The owner has posted this 4 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",37500,,,8,3,1 Open,No,No,No,,False,False,Owner,57,Immediately,2026-03-30T21:32:09.000Z,"Mar 31, '26",True
2BDuiIcmbDZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4000-Sq-ft-Multistorey-Apartment-FOR-Rent-Ghod-Dod-Road-in-Surat&id=4d423738383037343931,2026-04-19 13:52:36,21.17521,72.806447,,Ghod Dod Road,kalpavrux,,,,Apartment,Furnished,7,10,East,4000,Sq-ft,Above 20 years,"4 bhk furnished flatghoddod road3 master badroom with attached washroom1 children badroomall badroom with window ac, bad, badsheet, cupboard, light, fankitchendining tablesofa settv unitstudy roombig saparate balconygas line and gas geyserold property but well maintained propertyavailable for only veg familycenter of surateverything is nearby walking distancecall us for more details.",40000,120000,2000,10,4,1 Covered,No,No,No,,False,True,Agent,98,Immediately,2026-04-02T05:43:05.000Z,"Apr 02, '26",True
+w/HaCTDzWdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3000-Sq-ft-Multistorey-Apartment-FOR-Rent-Pal-in-Surat&id=4d423739313036353135,2026-04-19 13:52:36,21.1807801,72.7529018,,Pal,"54, Adajan Gam, Surat, Gujarat","19202|International Institute Of Management And Technical Studies (Iimt), 19202|Lp Savani International School, 19206|Pal. Star World, 19206|Bellissimo Hub",,,Apartment,Semi-Furnished,6,12,East,3000,Sq-ft,New Construction,"4 bhk flat for rent in vaishnodevi lifestyle pal adajan surat. If you are searching a 4 BHK apartment for rent in Pal, check out this amazing rental flat. You can get this flat at monthly rent of ₹50,000. Some added-on facilities available with the flat are 2 Wardrobe, 2 Bed and Gas Connection. The flat is located on the 6 floor which includes 4 bathrooms, 2 balcony, and covers a covered area of 3000 sqft. You will also find 2 Covered parking facility. The apartment is equipped with power back up, reserved parking, security. Visit the flat at 54, Adajan Gam, Surat, Gujarat .",50000,150000,0,17,4,2 Covered,No,No,No,,False,True,Agent,95,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
oapU/V08ckFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2800-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423739323339393135,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,Vip road.,"19210|Udhna Railway Station, 19202|T M Patel International School, 19202|Bhagwan Mahavir College of Engineering Technology",,,Apartment,Furnished,5,15,East,2800,Sq-ft,Less than 5 years,"Fully Furnished 4 BHK Flat For Rent in Vesu Check out this newly constructed 4 BHK flat on rent in the prime location of Vesu Surat. You can get this flat at monthly rent of ₹55,000. 1 Bed, 4 AC and Dining Table are some of the additional amenities available with the apartment. Located on the 5 floor, the flat comprises 4 bathrooms, 1 balcony, and has a carpet area of 2100 sqft. 2 Open parking space is also available. This property offers reserved parking. The apartment is located at Vip road., Vesu, Surat, Gujarat.",55000,165000,1,20,4,2 Open,No,No,No,,False,True,Agent,93,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
H70CPlDLi1tzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3600-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Surat&id=4d423834303830343137,2026-04-19 13:52:36,21.11013605,72.71941838,,Rajdeep Soni,"Surat, Gujarat",,,,Apartment,Semi-Furnished,10,13,South -West,3600,Sq-ft,New Construction,"River viwe If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Dumas. The flat is available for rent at a competitive amount of ₹55,000. The flat is on the 10 floor and includes 4 bathrooms, 1 balcony with a covered area of 3600 sqft. This flat is fitted with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system.",55000,165000,,15,4,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,71,Immediately,2026-04-04T21:51:56.000Z,"Apr 05, '26",True
C+5edQS6zpFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2565-Sq-ft-Multistorey-Apartment-FOR-Rent-Pal-in-Surat&id=4d423834303533353639,2026-04-19 13:52:36,21.1807801,72.7529018,,Pal,"Surat, Gujarat","19202|Seven Steps School, 19202|Lp Savani International School, 19206|Pal. Star World, 19206|Bellissimo Hub",,,Apartment,Unfurnished,2,10,East,2565,Sq-ft,Less than 5 years,"Check out this newly constructed 4 BHK flat on rent in the prime location of Pal Surat. The multistorey apartment is available at rent of ₹45,000. The flat is on the 2 floor and includes 4 bathrooms, 1 balcony with a covered area of 2565 sqft. The building includes 10 floor and supports Kids play area living. This unit features power back up, reserved parking, security, air conditioned. Visit the apartment at BLOCK NO.298, OP NO.26, Surat City, Surat, Gujarat,.",45000,135000,,18,4,,Yes,No,No,"Air Conditioned, Bar/Lounge",False,True,Agent,71,Immediately,2026-04-03T07:26:30.000Z,"Apr 03, '26",True
jkZwvsFr83hzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2952-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423830373036383039,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,"Vesu,Surat","19210|Udhna Railway Station, 19202|G.D. Goenka International School, 19202|White Lotus International School",,,Apartment,Unfurnished,5,12,East,2952,Sq-ft,5 to 10 years,"It has Gymnasium, Club House, Childrens Play Area, Park, Banquet Hall, Gazebo, Jogging Track, Badminton Court, Skating Rink Check out this newly constructed 4 BHK flat on rent in the prime location of Vesu Surat. This 4 BHK flat can be availed at the rental price of ₹45,000. The flat is on the 5 floor and includes 3 bathrooms, 1 balcony with a covered area of 2952 sqft. 1 Covered parking space is also available. Visit the apartment at Vesu, Surat.",45000,135000,,15,3,1 Covered,No,No,No,,True,True,Agent,80,Immediately,2026-03-17T07:21:23.000Z,"Mar 17, '26",True
C3OHzXyuNgNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3500-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423833323036373935,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,vesu,"19210|Udhna Railway Station, 19202|Bhagwan Mahavir College of Engineering Technology, 19202|T M Patel International School",,,Apartment,Unfurnished,6,14,,3500,Sq-ft,New Construction,"4 bhk best location of the flst or socitey 4 BHK flat is available for rent in Vesu immediately. The flat is available for rent at a competitive amount of ₹55,000. The flat is on the 6 floor and includes 4 bathrooms, 4 balcony with a carpet area of 2500 sqft.",55000,,,16,4,,No,No,No,,True,True,Agent,71,Immediately,2026-03-15T10:28:00.000Z,"Mar 15, '26",True
NbqHT1/5eiZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3300-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Surat&id=4d423832323234323037,2026-04-19 13:52:36,,,,1 Clik Property,"Surat, Gujarat",,,,Apartment,Unfurnished,9,13,East,3300,Sq-ft,Less than 5 years,"You can avail the 4 BHK flat for rent in the well-known location of vesuu. ₹45,000 is the monthly rent of this 4 BHK flat. The apartment is on the 9 floor, has a covered area of 3300 sqft with 4 bathrooms and 2 balcony. The apartment is equipped with power back up, reserved parking, security, intercom facility.",45000,135000,0,14,4,,No,No,No,"Laundry Service, Internet/Wi-Fi Connectivity, Banquet Hall, Jogging and Strolling Track",True,True,Agent,53,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
0RGSzb+gNudzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2885-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423832343632343431,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,vesu,"19210|Udhna Railway Station, 19202|G.D. Goenka International School, 19202|Bhagwan Mahavir College of Engineering Technology",,,Apartment,Unfurnished,5,10,North,2885,Sq-ft,5 to 10 years,"You can explore this 4 BHK flat on rent in Vesu Surat. ₹45,000 is the monthly rent of this 4 BHK flat. The flat is on the 5 floor and includes 4 bathrooms, 1 balcony with a covered area of 2885 sqft. The residence includes power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The apartment is located at VIP Road, behind ONGC Colony, E3 Block, Vesu, Surat, Gujarat.",45000,135000,,16,4,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,53,Immediately,2026-04-09T04:07:39.000Z,"Apr 09, '26",True
RB4z0hA1hMFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2300-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-Gam-in-Surat&id=4d423833393536363633,2026-04-19 13:52:36,21.21086,72.771334,,Rsm,N 403 404 Rajhans Apple Canal Road  Near Maruti Kataria Palanpur Adajan Surat 395009,,,,Apartment,Semi-Furnished,4,5,,2300,Sq-ft,5 to 10 years,"Find this 4 BHK rental flat in Palanpur Gam Surat. The Rent amount of this 4 BHK apartment is set at an attractive price of ₹41,000. The flat is on the 4 floor and includes 4 bathrooms, 2 balcony with a covered area of 2300 sqft. This unit is designed with power back up, reserved parking, security. Find this apartment at Palanpur jakatnaka, Ugat Canal Rd, Adajan, Surat, Gujarat Palanpur jakatnaka, Ugat Canal Rd, Adajan,. This is a no-brokerage flat, as the owner is offering this 4 BHK flat on rent.",41000,80000,3000,18,4,,Yes,No,No,"Laundry Service, Jogging and Strolling Track",False,False,Owner,76,Immediately,2026-03-27T02:59:21.000Z,"Mar 27, '26",True
